raw_name,name,type
대굴대굴굴구이,대굴대굴굴구이 법원점,굴요리
금돗,금돗 성산흑돼지,돼지고기구이
외도아나고,,
메가엠지씨커피서귀포효돈점,메가MGC커피 서귀포효돈점,카페
가는곶세화,가는곶 세화,베이커리
노랑통닭강정점,노랑통닭 강정점배달,"치킨,닭강정"
큐큐아림 아라점,쿠쿠아림,프랑스음식
함덕대박횟집 함덕등대,대박횟집 함덕점,생선회
미풍해장국코스모스점,미풍해장국 코스모스점배달,해장국
부뚜막식당,성산 부뚜막식당,"해물,생선요리"
오태식해바라기치킨앤피자는치즈빨,오태식해바라기치킨앤피자는치즈빨,피자
카도,카도,미용실
부뚜막식당1호점,부뚜막식당 제주표선점,"해물,생선요리"
파도국수,파도국수,국수
채우다,"채우다, 제주",펜션
해녀밥상,해녀밥상 제주산방산점,한식
해맞이쉼터,해맞이쉼터,"해물,생선요리"
비에이치씨삼화점,BHC치킨 삼화점,"치킨,닭강정"
제주영롱가,제주영롱가 본점,"육류,고기요리"
국수사랑,국수사랑,국수
도남오거리도남점,도남오거리도남점,한식
롯데리아 제주항디티점,롯데리아 제주항DI점,햄버거
위미항활어회센터,위미항활어회센터,한식
트라몬토,트라몬토 제주모슬포본점,"스파게티,파스타전문"
소로록,소로록,돈가스
제주삼다수산식당,삼다수산식당 구좌월정리세화,생선회
구도로통닭 제주삼화점,구도로통닭 제주삼화지구점,"치킨,닭강정"
파리바게뜨서귀포홍플동홍점,파리바게뜨 서귀포홈플동홍점,베이커리
군자대한곱창제주서귀포점,,
투썸플레이스 엠제이벤처오름점,투썸플레이스 제주엠제이벤처오름점,카페
황금숯불닭갈비,황금숯불닭갈비,닭갈비
춘천명동닭갈비 아라점,춘천명동닭갈비 아라점,닭갈비
국수장터,국수장터,국수
푸르곤,타케리아 코코스,"멕시코,남미음식"
사려니숲길화덕피자,사려니숲길화덕피자,피자
웃뜨르항아리,웃뜨르항아리,한식
샤브마니아제주노형점,샤브마니아 제주노형점,샤브샤브
미쿠니,미쿠니,"카페,디저트"
오빠네해물라면,협재해물라면오빠네,한식
빽다방 빵연구소 제주합동청사점,빽다방 빵 연구소 제주합동청사점,테이크아웃커피
명가보쌈중문점,명가보쌈 중문점,"족발,보쌈"
더클리프 (주)씨앤모어,더클리프,"카페,디저트"
동선제면가,동선제면가,국수
뻘떡낙지서귀포점,뻘떡낙지서귀포점,낙지요리
몽실이네,몽실이네,한정식
무시로,무시로,요리주점
김재훈고사리육개장,김재훈고사리육개장,향토음식
보룡제과,보룡제과,베이커리
주식회사 갈치친구들,,
미쎄스올리브,,
돈순이,돈순이,한식
강남참숯구이,강남참숯구이,돼지고기구이
하갈비국수정육식당,하갈비 애월흑돼지,정육식당
페리카나한림점,페리카나 제주한림점,"치킨,닭강정"
수일통닭한림점,수일통닭 제주한림점,"치킨,닭강정"
본죽앤비빔밥까페제주연동점,본죽&비빔밥cafe 제주연동점,죽
제주돈삼겹중앙점,제주돈삼겹 삼도점,돼지고기구이
제주종가,,
우리두리,우리두리,한식
블루하우스 에프앤비,카페블루하우스 서귀포점,카페
전복마을,,
도연이네그집,도연이네그집,한식
주식회사 해녀세자매,제주도 해녀세자매 협재본점,"해물,생선요리"
이디야 커피연동점,이디야커피 제주연동점,카페
일품순두부용담점,일품순두부 용담점,일품순두부
선흘,제주VIP밴,콜밴
새한라회관,새한라회관,"육류,고기요리"
뚜레쥬르외도점,뚜레쥬르 제주외도점,베이커리
제주옹심이메밀칼국수,제주옹심이메밀칼국수,"칼국수,만두"
솔브레,솔브레,베이커리
제주부싯돌,제주부싯돌,한식
이돈갓노형점,이돈갓노형점,돈가스
온가족,온가족식당,쌈밥
숨비소리,숨비소리횟집,생선회
서광보말칼국수,서광보말칼국수 제주신화월드본점,"칼국수,만두"
대게 맛있는 옥돔,산지물 신제주점,향토음식
조끄띠,애월조끄띠,민박
화인푸드 주식회사,,
촐리케이크,촐리케이크,케이크전문
아니따,아니따 파스타,이탈리아음식
퍼랭,제주중문횟집 퍼랭,생선회
후프바베큐,후프바베큐,양식
백소정 제주 아라점,백소정 제주 아라점,일식당
60계치킨제주삼화지구점,,
메가엠지씨커피제주삼화초점,메가MGC커피 제주삼화초점,카페
바당고지,바당고지 흑돼지다이닝 제주금능협재점,돼지고기구이
곤지암할매소머리국밥신제주점,곤지암할매소머리국밥 신제주점,국밥
공주네국수,공주네국수,국수
파리바게뜨협재해수욕장점,파리바게뜨 협재해수욕장점,베이커리
일품순두부봉개점,일품순두부 봉개점,일품순두부
하이티파니,,
김삿갓보쌈족발,김삿갓보쌈족발,한식
더 한근,더한근,한식
연정,연정식당,한식
앙뚜아네트,앙뚜아네트,베이커리
다시버시,다시버시,한식
백퍼갈비,,
김명자굴국밥성산점,,
글라글라하와이,글라글라하와이,양식
함덕골목,함덕골목 오라점,해장국
추자본섬연동점,추자본섬횟집 연동점,생선회
대화,대화해장국,해장국
우등관,우등관,돼지고기구이
컴포즈커피 태평로점,컴포즈커피 서귀태평로점,카페
제주명태어장삼화점,제주명태어장삼화점,한식
콜로세움,콜로세움,"카페,디저트"
주식회사 제이왓,,
사우스쇼어,사우스쇼어,"카페,디저트"
유한회사 카페노티드 제주애월2,,
고향숯불막창구이,고향숯불막창,"곱창,막창,양"
원꼬치,원꼬치,"육류,고기요리"
화순한가네식당,화순한가네식당,한식
숙자네숟가락젓가락,숙자네숟가락젓가락 구좌읍세화본점,한식
에이팩토리베이커리카페,ABC 에이팩토리베이커리카페,베이커리
마틸다,마틸다,차
이디야 커피 서귀포 동홍점,이디야커피 서귀포동홍점,카페
제주육대표,제주육대표,"육류,고기요리"
스시테이카이센동,,
한라생얼큰이,한라생얼큰이,닭발
제주통큰장어,제주통큰장어,"장어,먹장어요리"
고래성,,
키링푸드비상식탁,비상식탁 도남점,돈가스
신제주빠빠라기,빠빠라기 신제주점,카페
김자매아구찜,김자매아구찜,"아귀찜,해물찜"
미친부엌,미친부엌 제주본점,이자카야
돈둥지,돈둥지,한식
투썸플레이스 서귀포신시가지점,투썸플레이스 서귀포신시가지점,카페
모노클제주,모노클제주,베이커리
아베베베이커리,아베베베이커리,베이커리
도미노피자 제주화북점,도미노피자 제주화북점,피자
일품순두부,일품순두부 하귀점,두부요리
파스테이스,파스테이스 제주점,"카페,디저트"
주식회사 무인제주,무인제주,"카페,디저트"
세화리해녀의집,표선세화해녀의집,"해물,생선요리"
야미부대찌개,야미부대찌개,"찌개,전골"
군산식당,군산소문난해물칼국수,"칼국수,만두"
오막한우막창,오막집막창구이,한식
흑돼지해물삼합,흑돼지해물삼합,"육류,고기요리"
하도리1091,라 리저브,펜션
남원골감나무집,남원골감나무집,"육류,고기요리"
옛날통닭 중문점,꼬끼오옛날통닭 중문점,"치킨,닭강정"
백스비어제주아라이동점,백스비어 제주아라이동점,"맥주,호프"
연돈가,연돈가,돼지고기구이
나이스데이밀,,
명품갈비하우스,명품갈비하우스,한식
이매화지혜 제주해물밥,,
상록식당,상록식당,돼지고기구이
비에이치씨제주하귀점,BHC치킨 제주하귀점,"치킨,닭강정"
시골길,시골길,낙지요리
오일장반점,오일장반점,중식당
칠돈가유수암점,칠돈가 새별오름점,돼지고기구이
장터밥상,장터밥상,한식
느루온,느루온,이자카야
혼섬갈비용담점,혼섬갈비,"육류,고기요리"
롱리브,롱리브,카페
명동손,명동손칼국수,"칼국수,만두"
미루네본점,미루네닭숯불구이 본점,닭갈비
송화잔지기떡 제주아라점,,
영진보말칼국수제주협재점,영진보말칼국수 제주협재점,한식
메가엠지씨커피제주삼화지구점,메가MGC커피 삼화점,카페
큰맘할매순대국 제주일도점,,
색달어멍,,
기영이숯불두마리치킨제주이도점,,
도미노피자 제주이도점,도미노피자 제주이도점,피자
산방산초가집,산방산초가집,한식
슬이네찌개마을,슬이네찌개마을,"찌개,전골"
앤모슬포점,,
삼무국수,삼무국수,국수
어박사,어박사 한림본점,"해물,생선요리"
탑동김치찌개,탑동김치찌개,"찌개,전골"
탕의기준,탕의 기준,한식
일곶,밀곶,국수
곰돌이숯불갈비,곰돌이 숯불갈비,"육류,고기요리"
사계소희네 국수,사계소희네국수,국수
당케올레국수,당케올레국수,국수
주식회사 제주그때그집,구좌읍흑돼지 세화그때그집,돼지고기구이
함덕화로,함덕화로,"육류,고기요리"
빨간집,빨간집,한식
야우,야우 본점,"육류,고기요리"
만호,만호민물장어,"장어,먹장어요리"
삼성혈해물탕서귀포점,삼성혈해물탕 서귀포점,"매운탕,해물탕"
어디가코 연동점,어디가코 왕갈비,"육류,고기요리"
틴우드맨(tin woodman),,
그라미니,GRAMINEE,"카페,디저트"
풍림다방 송당점,풍림다방 송당점,"카페,디저트"
간또일도점,간또 일도점,"오뎅,꼬치"
푸라닭제주서귀점,푸라닭 제주서귀점배달,"치킨,닭강정"
또오리,다시또오리,오리요리
꼬신김밥노형점,꼬신김밥 노형점,김밥
명리동식당애월점,명리동식당 애월점,한정식
제주영재숯불,영재숯불갈비,"육류,고기요리"
모래비,모래비 커피로스터스 & 베이커리,"카페,디저트"
마지막해녀,마지막해녀,일식당
라지마할,라지마할,인도음식
윤가네뼈다귀해장국,윤가네뼈다귀해장국,해장국
교촌치킨 표선점,교촌치킨 표선점,"치킨,닭강정"
마마롱,마마롱,베이커리
미정이네꺼멍돗괴기,미정이네 꺼멍돗괴기,돼지고기구이
누나홀닭함덕점,누구나홀딱반한닭 제주함덕점,"치킨,닭강정"
우영담,우영담,전복요리
뉴욕뉴욕,뉴욕버거 제주법원점,햄버거
이도국밥,이도국밥,국밥
오마카세요리쇼고,,
064제주인생곱창,064인생곱창,한식
제주기정떡,제주기정떡,"떡,한과"
흑돈가,흑돈가,돼지고기구이
바베큐타운 제주,,
나우커피제주노형점,나우커피 제주노형점,"카페,디저트"
성안식당,성안식당,한식
제주올레냉면(주) 제주노형점,제주올레면옥 제주본점,냉면
반양,반양,태국음식
엄마순대국,엄마순대국,"순대,순댓국"
바토라브와르,,
에버그린돈까스제주점,에버그린 돈까스,돈가스
협재더꽃돈본점,협재흑돼지더꽃돈본점,돼지고기구이
터틀락,터틀락,"카페,디저트"
시드니양갈비,시드니양갈비 제주노형점,양갈비
밥부터먹자,밥부터먹자,한식
해진횟집,제주도 해진횟집 탑동본점,생선회
카페앤더블유(cafe&w),카페앤더블유,와인
해짓골국수,해짓골국수,한식
애월항포구횟집,애월항포구횟집,생선회
연동돈우가,연동돈우가,"육류,고기요리"
순덕이네해산물장터,성산 갈치조림 순덕이네,"해물,생선요리"
포차천국노형점,포차천국 제주 노형점,포장마차
범섬포차,범섬포차,포장마차
면주막,면주막 제주본점,국수
(주)그랜드부민,,
순희뽀글이,순희뽀글이정식,한식
애월동깨,애월동깨,생선회
마모루,마모루,일본식라면
참맛나흑돼지,참맛나흑돼지,돼지고기구이
NAIVE,나이브,이자카야
진성반점,진성반점,중식당
제주더(JEJU THE)사계,제주의사계,민박
에이바우트커피 인화점,에이바우트커피인화점,카페
신옛촌 제주점,신옛촌 제주점,"해물,생선요리"
오캄커피,오캄커피,"카페,디저트"
쪽갈비야사랑한닭,쪽갈비야사랑한닭,닭볶음탕
해오름,해오름식당,한식
대우정식당,대우정,한식
제주바다,제주바다,생선회
히로,히로,일식당
김명자굴국밥화북점,김명자굴국밥전문점 화북점,굴요리
좋아좋아숯불갈비본점,좋아좋아숯불갈비,"육류,고기요리"
용두성,용두성,"해물,생선요리"
롯데리아하나로제주성산점,롯데리아 하나로제주성산점,햄버거
비에이치씨제주협재점,BHC치킨 제주협재점,"치킨,닭강정"
새향원분식,새향원분식,종합분식
참닭갈비신제주점,신제주참닭갈비,닭갈비
도새기상회,도새기상회 성산점,돼지고기구이
고집돌우럭 함덕점,고집돌우럭 제주함덕점,향토음식
투썸플레이스 제주모슬포점,투썸플레이스 제주모슬포점배달,카페
공새미솥뚜껑,공새미솥뚜껑,"육류,고기요리"
60빈스,60빈스,카페
덕천연수원,덕천연수원,"수련원,연수원"
베스킨라빈스제주도청점,배스킨라빈스 제주도청점배달,아이스크림
